Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aj-dezines-boy-s-angarkha-dhoti-pant,"AJ Dezines Boy's Angarkha and Dhoti Pant","Specifications of AJ Dezines Boy's Angarkha and Dhoti Pant General Details Sleeve Sleeveless Lining Material Polyester Fabric Silk Cotton Type Angarkha and Dhoti Pant Pattern Self Design Ideal For Boy's Neck Nehru Collar Fabric Care Wash with Similar Colors, Use Detergent for Colors In the Box Angrakha, Dhoti","AJ Dezines","Clothing","Clothing",TRUE,Pattern,"Self Design",Type,"Angarkha and Dhoti Pant",,,,100,shopify,50,deny,manual,19.69,41.34,TRUE,TRUE,,http://img6a.flixcart.com/image/ethnic-set/6/x/4/7003-maroon-aj-dezines-12-18-months-original-imaehzkkkj4be3gy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aj-dezines-boy-s-angarkha-dhoti-pant,,,,,,,Pattern,"Self Design",Type,"Angarkha and Dhoti Pant",,,ETHEGYHADMPVFJ89,100,shopify,50,deny,manual,22.86,37.82,TRUE,TRUE,,http://img6a.flixcart.com/image/ethnic-set/j/8/9/7002-blue-aj-dezines-5-6-years-original-imaehzkk8hbh2ebb.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
ultrafit-regular-use-women-s-full-coverage-bra,"Ultrafit by Ultrafit - Regular Use Women's Full Coverage Bra","Ultrafit by Ultrafit - Regular Use Women's Full Coverage Bra - Buy Green, Orange, Skin Ultrafit by Ultrafit - Regular Use Women's Full Coverage Bra For Only CAD $30.75 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it","Green","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 3",Pattern,"Printed",color,"Multicolor",,100,shopify,50,deny,manual,10.54,30.75,TRUE,TRUE,,http://img6a.flixcart.com/image/bra/3/u/4/b001-green-orange-b2025-skin-ultrafit-42b-original-imaedvt3yf7mjhg5.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
trendy-girls-girl-s-gathered-dress,"Trendy Girls Girl's Gathered Dress","Specifications of Trendy Girls Girl's Gathered Dress In The Box 1 Dress Dimensions Length Midi/Knee Length General Details Pattern Printed Occasion Casual Ideal For Girl's Dress Details Lining 100% Cotton Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Belt Included No Fabric 100% Cotton Type Gathered Neck Round Neck Fabric Care Wash with Similar Colors, Use Detergent for Colors","Trendy Girls","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",Type,"Gathered",,100,shopify,50,deny,manual,11.95,26.4,TRUE,TRUE,,http://img5a.flixcart.com/image/dress/2/e/n/f-765-red-aa-trendy-girls-3-4-years-original-imaeg69tazk52pny.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
progear-reversal-ring-pglr-52mm-mechanical-lens-adapter,"Progear Reversal Ring Pglr-52mm Mechanical Lens Adapter","Buy Progear Reversal Ring Pglr-52mm Mechanical Lens Adapter for CAD $15.82 online. Progear Reversal Ring Pglr-52mm Mechanical Lens Adapter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Progear","Cameras & Accessories","Cameras & Accessories",TRUE,Material,"Aluminium",Type,"Mechanical Lens Adapter",,,,100,shopify,50,deny,manual,4.38,15.82,TRUE,TRUE,,http://img5a.flixcart.com/image/lens-adapter/n/s/d/reversal-ring-pglr-52mm-progear-original-imae9kffwzhy3rtc.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
ebry-men-s-checkered-casual-shirt,"Ebry Men's Checkered Casual Shirt","Key Features of Ebry Men's Checkered Casual Shirt Fit: Slim Fabric: Cotton Suitable For: Western Wear Sleeve: Full Sleeve,Ebry Men's Checkered Casual Shirt Price: CAD $26.38 Find the Ultimate Combination of Style and Comfort with This Checkered Full Sleeves Shirt from Ebry. Tailored Slim Fit. It Is Finished With The Label Crest Embroidered On The Chest Pocket. This Cotton Shirt Is Perfect To Wear On Any Occasions Along With Light Colors Or Dark Colors Trousers Jeans.,Specifications of Ebry Men's Checkered Casual Shirt General Details Pattern Checkered Ideal For Men's Occasion Casual Shirt Details Sleeve Full Sleeve Closure Button Number of Contents in Sales Package Pack of 1 Brand Fit Slim Fabric Cotton Collar Regular Collar Pockets Mitered Patch Pocket on Chest Fit Slim Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach In the Box Shirt Additional Details Style Code SJ-103-MAROON","Ebry","Clothing","Clothing",TRUE,Fit,"Slim",Number of Contents in Sales Package,"Pack of 1",Pattern,"Checkered",,100,shopify,50,deny,manual,15.82,26.38,TRUE,TRUE,,http://img5a.flixcart.com/image/shirt/a/r/k/sj-103-maroon-ebry-m-original-imaegqygtshay4z9.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
ebry-men-s-checkered-casual-shirt,,,,,,,Fit,"Slim",Number of Contents in Sales Package,"Pack of 1",Pattern,"Checkered",SHTEGQ6K3TYKM2HM,100,shopify,50,deny,manual,15.82,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/e/h/h/sj-105-green-ebry-xl-original-imaegqyfpkhgzmgd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bluestone-kshitija-yellow-gold-diamond-18-k-ring,"BlueStone Kshitija Yellow Gold Diamond 18 K Ring","BlueStone Kshitija Yellow Gold Diamond 18 K Ring                         Price: CAD $659.86       Any Stones (including Diamonds) would be verified by either one of the two international gem testing laboratories, i.e. either from SGL or HKDAny Stones (including Diamonds) would be verified by either one of the two international gem testing laboratories, i.e. either from SGL or HKD","BlueStone","Jewellery","Jewellery",TRUE,Color,"Yellow",Pack of,"1",Type,"Ring",,100,shopify,50,deny,manual,497.97,659.86,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/m/h/d/6855-si-j-18-6-bluestone-ring-1100x1100-imaecjuzvcrndrkt.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
envoy-elegance-alloy-acrylic-necklace,"Envoy Elegance Alloy, Acrylic Necklace","Envoy Elegance Alloy, Acrylic Necklace - Buy Envoy Elegance Alloy, Acrylic Necklace only for CAD $5.28 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Envoy","Jewellery","Jewellery",TRUE,Color,"Silver",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,4.38,5.28,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/g/k/t/201505001-envoy-necklace-1100x1100-imae73fjsewwzdrv.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
neopack-car-stand-mobile-holder,"Neopack Car Stand Mobile Holder","Buy Neopack Car Stand Mobile Holder for CAD $14.06 Online. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Neopack","Automotive","Automotive",TRUE,Color,"Black",,,,,,100,shopify,50,deny,manual,8.78,14.06,TRUE,TRUE,,http://img6a.flixcart.com/image/car-cradle/z/s/g/neopack-car-dashboard-mobile-holder-original-imae9zub86zhgh9w.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
dinoimpex-balloon-beyblade-set-combo,"Dinoimpex Balloon and Beyblade Set Combo","Key Features of Dinoimpex Balloon and Beyblade Set Combo Great Fun for Parties, Celebrations A Sure Proof Way to Liven Up Any Party Perfect for Both Kids and Adults Perfect Product for Holi Celebration and 4D System,Dinoimpex Balloon and Beyblade Set Combo (Multicolor) Price: CAD $19.34 Grab your all time favorite 4D Beyblades with Free Stickers inside.. OrderNow!!!,Specifications of Dinoimpex Balloon and Beyblade Set Combo (Multicolor) Product Dimensions Product Weight 500 g Important Note The color of some product parts may vary from what is shown in the image General Age Group 4 - 14 Years Ideal for Boys, Girls Type Musical Instruments Material Metal, Plastic Character Musical Instruments Power Features Rechargeable Yes Battery Type 1 In the Box Spinning Toys and Musical Learning Toys","Dinoimpex","Toys & School Supplies","Toys & School Supplies",TRUE,Material,"Metal, Plastic",Type,"Musical Instruments",,,,100,shopify,50,deny,manual,7.37,19.34,TRUE,TRUE,,http://img6a.flixcart.com/image/musical-toy/d/g/x/dinoimpex-balloon-and-beyblade-set-combo-original-imaeghmjsjdhxyze.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vheelocityin-car-cover-vento,"Vheelocityin Car Cover For Vento","Vheelocityin Car Cover For Vento Price: CAD $41.15 Features :  - Brand - Vheelocity - Cover Material Quality - Best Quality - Side Mirror Pockets - Yes, with CAUTION strip to prevent accidents - Durability - Highly Durable and Long Lasting - Water Resistant - 99.5% - UV protected - 99.5% - Scratch Resistant - Prevents minor scratches - With holding clip buckle to prevent the cover during windy weather. - Elastic sewn - Machine washable - Foldable Material - Double Stitched - Color - Royal Blue - Perfect fitting for the mentioned car model,Specifications of Vheelocityin Car Cover For Vento In the Box 1 Car Body Cover General Brand Vheelocityin Model Number VH07142 Shade Grey Universal Fit No Material Polyester Color Grey Vehicle Brand Volkswagen Vehicle Model Name Vento","Vheelocityin","Automotive","Automotive",TRUE,Color,"Grey",Material,"Polyester",,,,100,shopify,50,deny,manual,23.32,41.15,TRUE,TRUE,,http://img6a.flixcart.com/image/car-cover/z/5/a/vh07142-vheelocityin-1100x1100-imaefvt2t788u78v.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
urbaano-lace-bra-women-s-full-coverage,"Urbaano Lace Bra Women's Full Coverage Bra","Urbaano Lace Bra Women's Full Coverage Bra - Buy Red, Purple, Pink Urbaano Lace Bra Women's Full Coverage Bra For Only CAD $20.59 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it","Red","Clothing","Clothing",TRUE,Number of Contents in Sales Package,"Pack of 3",Pattern,"Self Design",color,"Red, Purple, Pink",,100,shopify,50,deny,manual,7.02,20.59,TRUE,TRUE,,http://img6a.flixcart.com/image/bra/h/e/b/lacy-t-red-purple-pink-urbaano-32b-original-imaeyg5mr6kmsxkt.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
urbaano-lace-bra-women-s-full-coverage,,,,,,,Number of Contents in Sales Package,"Pack of 2",Pattern,"Self Design",color,"Red, Pink",BRAEDT7SZXA7TC4H,100,shopify,50,deny,manual,5.26,13.73,TRUE,TRUE,,http://img5a.flixcart.com/image/bra/t/g/d/lacy-c-red-pink-urbaano-38b-original-imaeyg5mfpuhark3.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
urbaano-lace-bra-women-s-full-coverage,,,,,,,Number of Contents in Sales Package,"Pack of 2",Pattern,"Self Design",color,"Purple, Pink",BRAEDT7SDETZENWB,100,shopify,50,deny,manual,5.26,13.73,TRUE,TRUE,,http://img5a.flixcart.com/image/bra/z/u/g/lacy-c-purple-pink-urbaano-38b-original-imaeyg5mhjmxpwhm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aaradhi-divya-mantra-turquoise-gemstone-wealth-positive-energy-stone-necklace,"Aaradhi Divya Mantra Turquoise Gemstone For Wealth and Positive Energy Turquoise Stone Necklace","Aaradhi Divya Mantra Turquoise Gemstone For Wealth and Positive Energy Turquoise Stone Necklace - Buy Aaradhi Divya Mantra Turquoise Gemstone For Wealth and Positive Energy Turquoise Stone Necklace only for CAD $31.68 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Aaradhi","Jewellery","Jewellery",TRUE,Color,"Turquoise",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,12.3,31.68,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/d/k/z/dvym0002598-aaradhi-necklace-1100x1100-imaeap7gjjrvw8zc.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
gini-jony-solid-baby-boy-s-polo-neck-red-t-shirt,"GINI & JONY Solid Baby Boy's Polo Neck Red T-Shirt","Specifications of GINI & JONY Solid Baby Boy's Polo Neck Red T-Shirt (Pack of 2) T-shirt Details Sleeve Short Sleeve Number of Contents in Sales Package Pack of 2 Fabric 100 % COTTON Type Polo Neck Fit Regular General Details Pattern Solid Occasion Casual Ideal For Baby Boy's In the Box 2 POLO PACK OF-2 Additional Details Style Code 131041689128 1320","GINI & JONY","Clothing","Clothing",TRUE,Fit,"Regular",Number of Contents in Sales Package,"Pack of 2",Type,"Polo Neck",,100,shopify,50,deny,manual,7.37,12.3,TRUE,TRUE,,http://img6a.flixcart.com/image/t-shirt/p/t/h/131041689128-1320-gini-and-jony-10-1000x1000-imaefywg3rqdfehs.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
legrand-myrius-673031-25a-motor-starter-white-25-one-way-electrical-switch,"Legrand Legrand Myrius 673031 25A Motor Starter White 25 One Way Electrical Switch","Buy Legrand Legrand Myrius 673031 25A Motor Starter White 25 One Way Electrical Switch for CAD $8.66 online. Legrand Legrand Myrius 673031 25A Motor Starter White 25 One Way Electrical Switch at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Legrand","Home Improvement","Home Improvement",TRUE,Color,"White",Material,"Plastic",Type,"One Way",,100,shopify,50,deny,manual,6.09,8.66,TRUE,TRUE,,http://img6a.flixcart.com/image/electrical-switch/a/y/u/legrand-myrius-673031-25a-motor-starter-white-legrand-1100x1100-imae4xpmfdhjzagm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
pakiza-design-self-girl-s-lehenga-choli-dupatta-set,"Pakiza Design Self Design Girl's Lehenga, Choli and Dupatta Set","Key Features of Pakiza Design Self Design Girl's Lehenga, Choli and Dupatta Set Lehenga Fabric: Soft Nett Brand Color: Orange,Pakiza Design Self Design Girl's Lehenga, Choli and Dupatta Set Price: CAD $35.02 Choli Fabric- Dress Material::lehenga Fabric-Full Stitch,Specifications of Pakiza Design Self Design Girl's Lehenga, Choli and Dupatta Set Lehenga Choli Details Dupatta Fabric Soft Nett Lehenga Fabric Soft Nett Sleeve Cup Sleeve Region Canada Lining Type Santoon Embroidered No Type Lehenga, Choli and Dupatta Set Work NA Lehenga Type Anarakali suit Neck Round Neck Choli Fabric Silk General Details Pattern Self Design Occasion Festive, Party, Wedding Ideal For Girl's In the Box 1 lehenga choli Fabric Care Wash with Similar Colors, Use Detergent for Colors","Pakiza Design","Clothing","Clothing",TRUE,Pattern,"Self Design",Type,"Lehenga, Choli and Dupatta Set",,,,100,shopify,50,deny,manual,14.06,35.02,TRUE,TRUE,,http://img5a.flixcart.com/image/lehenga-choli/b/u/s/orange-kids-lehenga-choli-pakiza-design-8-9-years-original-imaehyj9a8gnh5dr.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
kamakhya-jewels-gold-diamond-yellow-18-k-ring,"Kamakhya Jewels Gold Diamond Yellow Gold 18 K Ring","Kamakhya Jewels Gold Diamond Yellow Gold 18 K Ring - Buy Kamakhya Jewels Gold Diamond Yellow Gold 18 K Ring only for CAD $427.28 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Kamakhya Jewels","Jewellery","Jewellery",TRUE,Color,"Yellow",Pack of,"1",Type,"Ring",,100,shopify,50,deny,manual,299.08,427.28,TRUE,TRUE,,http://img6a.flixcart.com/image/ring/d/b/b/rg0584-12-kamakhya-jewels-ring-1100x1100-imae89jjyxyenwzf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
fastway-book-cover-micromax-canvas-tab-p690-8gb-3g-calling-tablet,"Fastway Book Cover for Micromax Canvas Tab P690 8GB 3G Calling Tablet","Fastway Book Cover for Micromax Canvas Tab P690 8GB 3G Calling Tablet (Pink)                         Price: CAD $14.06       360 Degree Rotating Universal Flip Folio Synthetic Leather Case designed for 8 inch Tablet. Comes with a great aesthetic design, comfort and protection. Protects your tablet from shocks, scratches, bumps & other damages. Its unique design allows access to Camera (if in the middle of Tablet). 360 Rotating for Portrait or Landscape mode. Comes with Secure Elastic Strap closure. With an extendable stand to support your Tablet PC, comfortable to watch movies, read eBooks or type. Compatible with all 8 inch tablets. So what are you waiting for.. Go ahead and express your style statement!!360 Degree Rotating Universal Flip Folio Synthetic Leather Case designed for 8 inch Tablet. Comes with a great aesthetic design, comfort and protection. Protects your tablet from shocks, scratches, bumps & other damages. Its unique design allows access to Camera (if in the middle of Tablet). 360 Rotating for Portrait or Landscape mode. Comes with Secure Elastic Strap closure. With an extendable stand to support your Tablet PC, comfortable to watch movies, read eBooks or type. Compatible with all 8 inch tablets. So what are you waiting for.. Go ahead and express your style statement!!","Fastway","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"Pink",Material,"Artificial Leather",,,,100,shopify,50,deny,manual,5.97,14.06,TRUE,TRUE,,http://img5a.flixcart.com/image/cases-covers/book-cover/u/x/c/fastway-8rpk111-1100x1100-imae8h5rg4qhazvu.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
amba-handicraft-3-face-clock-showpiece-64-cm,"Amba Handicraft 3 Face Clock Showpiece  -  64 cm","Amba Handicraft 3 Face Clock Showpiece  -  64 cm (Iron, Multicolor)                         Price: CAD $40.48       Heighten the ethnic and traditional decor of your house by adding this showpiece to the interiors. This multi-coloured showpiece comes with a wall-mount mechanism that helps you to decorate your office, living room or any other suitable space.DesignUsed for decorative purposes, this piece from Amba Handicraft has a remarkable design where a small figurine is creatively built on a twig of five leafs.Heighten the ethnic and traditional decor of your house by adding this showpiece to the interiors. This multi-coloured showpiece comes with a wall-mount mechanism that helps you to decorate your office, living room or any other suitable space.DesignUsed for decorative purposes, this piece from Amba Handicraft has a remarkable design where a small figurine is creatively built on a twig of five leafs.","Amba Handicraft","Home Decor & Festive Needs","Home Decor & Festive Needs",TRUE,Color,"Multicolor",Material,"Iron",Type,"Human Figurines",,100,shopify,50,deny,manual,34.85,40.48,TRUE,TRUE,,http://img6a.flixcart.com/image/showpiece-figurine/t/f/h/ah-sp-017-amba-handicraft-original-imaea46ceena7zxz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
wearyourshine-pcj-brietta-gold-diamond-18-k-ring,"WearYourShine by PCJ The Brietta Gold Diamond 18 K Ring","WearYourShine by PCJ The Brietta Gold Diamond 18 K Ring                         Price: CAD $382.52       Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine by PC Jeweller features an expert curation of fine jewellery pieces that are expressive of the women of today. These pieces are designed to become the newest keepsakes in your life!Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine by PC Jeweller features an expert curation of fine jewellery pieces that are expressive of the women of today. These pieces are designed to become the newest keepsakes in your life!","WearYourShine by PCJ","Jewellery","Jewellery",TRUE,Color,"Yellow",Pack of,"1",Type,"Ring",,100,shopify,50,deny,manual,382.52,382.52,TRUE,TRUE,,http://img5a.flixcart.com/image/ring/n/b/f/ooolr01113dd-fs-18-wearyourshine-by-pcj-ring-original-imae8xyzqhd8xjxb.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
